Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters,Most_Important_Issue_0.0,Most_Important_Issue_3.0,Most_Important_Issue_5.0,Most_Important_Issue_6.0,IdentityCard_Num
-0.33637408732,-0.141992203716,-0.33200716386,-0.985614016539,1,-1,1.0,0.0,0.0,0.0,2519
0.435650576796,-1.50655930037,-0.355707918301,1.22401125291,-1,-1,1.0,0.0,0.0,0.0,2520
-0.637120019725,-0.174787663403,-0.574948434691,-0.449542606514,1,-1,1.0,0.0,0.0,0.0,2521
-0.652041870529,0.54675760981,1.15337684357,-0.367823352345,1,-1,1.0,0.0,0.0,0.0,2522
-1.62851804001,-2.00745800376,-0.674556158814,0.549548374636,1,1,0.0,0.0,1.0,0.0,2523
-0.644922463561,0.666045600297,0.94828043329,0.636992914153,1,-1,1.0,0.0,0.0,0.0,2524
0.562573748687,-0.246106901118,0.706548407968,1.48047969555,-1,1,1.0,0.0,0.0,0.0,2525
-0.45547992953,-0.174475155416,0.435284118673,-0.905463462532,1,-1,1.0,0.0,0.0,0.0,2526
-1.09039004165,1.34582915541,-0.98433718524,-0.045489378193,1,1,0.0,1.0,0.0,0.0,2527
0.53195388968,0.310868568792,-0.0613677644307,0.625443195482,1,-1,1.0,0.0,0.0,0.0,2528
-0.439227269125,-0.147869323631,0.483841066989,-1.02724654966,1,-1,1.0,0.0,0.0,0.0,2529
0.330890579836,0.431601741784,0.0975842405819,-0.54768454146,1,-1,1.0,0.0,0.0,0.0,2530
-0.476839078267,-0.237733315328,-0.374891335798,-0.0315842584105,1,-1,1.0,0.0,0.0,0.0,2531
-0.563424577373,0.563495546475,1.36696976141,-0.872027678863,1,-1,1.0,0.0,0.0,0.0,2532
-1.90353382785,-2.58935533807,-2.43307376807,-0.856242645945,1,1,0.0,0.0,0.0,1.0,2533
-0.411639195095,-0.0274812320943,0.109738625654,0.266862534131,1,-1,1.0,0.0,0.0,0.0,2534
-0.161292010184,0.069798812541,0.474726988129,0.713240376014,1,-1,1.0,0.0,0.0,0.0,2535
0.538137799253,0.245924390358,-0.0830523007738,0.635278749121,1,-1,1.0,0.0,0.0,0.0,2536
-2.70504834919,-1.79863137,0.645044131404,3.53676950219,-1,-1,1.0,0.0,0.0,0.0,2537
-0.479306190679,0.294383800214,-0.0300750156178,-0.745616735995,1,-1,1.0,0.0,0.0,0.0,2538
2.32346789977,0.496922981528,1.94140962499,0.0752350507704,1,1,0.0,0.0,1.0,0.0,2539
-0.596726678921,-0.200217805714,0.447157194573,0.515108422526,1,-1,1.0,0.0,0.0,0.0,2540
0.553330771051,0.397773820292,0.177579679087,-0.595971369208,1,-1,1.0,0.0,0.0,0.0,2541
0.472628937464,0.191926559385,0.322501340202,-0.752606657663,1,-1,1.0,0.0,0.0,0.0,2542
-2.20746903577,0.94136381447,-1.04731562132,1.09976439812,-1,-1,1.0,0.0,0.0,0.0,2543
-0.725036396078,-0.0597500024518,-0.220463631141,-0.911546899604,1,-1,1.0,0.0,0.0,0.0,2544
-0.431266569933,0.198397694373,0.388457657072,-0.476246948123,1,1,0.0,1.0,0.0,0.0,2545
-0.0640837828848,0.19974043171,0.956740865648,-0.878166009629,1,-1,1.0,0.0,0.0,0.0,2546
-0.11086171047,-4.45345735494,1.65385242918,0.289033736686,1,1,0.0,0.0,0.0,1.0,2547
-0.699166818693,0.660529858395,0.871518045832,-0.540809154172,1,-1,1.0,0.0,0.0,0.0,2548
0.603396865597,0.368588895022,-0.00752254271467,-0.938422626296,1,-1,1.0,0.0,0.0,0.0,2549
-0.519957358891,-0.051895878296,-0.372588493222,-0.893618081883,1,-1,1.0,0.0,0.0,0.0,2550
0.664975334658,0.308676583403,0.0754918366425,0.054802864504,1,-1,1.0,0.0,0.0,0.0,2551
-1.34525623121,-0.33141643208,-0.788106024989,1.02051228711,-1,1,1.0,0.0,0.0,0.0,2552
-0.741955298376,0.392126314801,0.925568628213,0.605422961795,1,-1,1.0,0.0,0.0,0.0,2553
-0.510390586782,-0.175845381575,0.61090355124,-0.639295663649,1,-1,1.0,0.0,0.0,0.0,2554
-0.571544454006,0.581472515005,1.0842733833,-0.0551060569211,1,-1,1.0,0.0,0.0,0.0,2555
1.04242605747,-0.272889026646,1.43562069029,-1.01112870862,-1,1,1.0,0.0,0.0,0.0,2556
-0.403236458663,-0.177625184008,0.273214681218,0.649195802147,1,-1,1.0,0.0,0.0,0.0,2557
1.47419868543,1.3600853677,-0.00650344192798,0.639730228244,1,-1,1.0,0.0,0.0,0.0,2558
1.20675686995,0.476970693104,1.87984108504,-0.833820464499,1,1,0.0,0.0,0.0,1.0,2559
0.403134916104,0.298371302381,-0.180354587687,-0.874624034568,1,-1,1.0,0.0,0.0,0.0,2560
0.37174189539,0.212704269244,-0.117633221853,0.543367890698,1,-1,1.0,0.0,0.0,0.0,2561
1.53231847503,1.35262803416,0.207345373016,-0.534520317844,1,-1,1.0,0.0,0.0,0.0,2562
1.72455061131,1.20306237298,1.05141715062,-0.346247565272,1,1,0.0,1.0,0.0,0.0,2563
-0.507107966242,-0.0118700803434,-0.527560925557,-0.874587700848,1,-1,1.0,0.0,0.0,0.0,2564
-0.717773056654,0.370510666426,0.557271639578,-0.682753890958,1,-1,1.0,0.0,0.0,0.0,2565
0.0791589225179,0.341356524469,0.951401638231,0.141811786595,1,-1,1.0,0.0,0.0,0.0,2566
-0.183447964634,-0.06298500533,0.687037445333,-0.349484249026,1,-1,1.0,0.0,0.0,0.0,2567
0.702305209027,-3.7839869433,0.757124523762,0.0952547663002,1,1,0.0,0.0,0.0,1.0,2568
-0.852569003277,-0.0750535860947,-0.628374483154,0.40550246226,1,-1,1.0,0.0,0.0,0.0,2569
0.606636325674,-1.33212868784,0.134811642234,1.40561346339,-1,-1,1.0,0.0,0.0,0.0,2570
-1.31237363847,-3.34870001006,1.740680291,1.24950487554,-1,-1,1.0,0.0,0.0,0.0,2571
-0.697026439965,0.573033014696,1.10601500069,-0.155520821855,1,-1,1.0,0.0,0.0,0.0,2572
-0.804896545833,0.543396685263,1.07027809734,-1.01714747235,1,-1,1.0,0.0,0.0,0.0,2573
-0.302391426739,0.063374445411,-0.06753391523,-0.706759453609,1,-1,1.0,0.0,0.0,0.0,2574
0.422358350985,0.235314982971,0.015401189103,0.751455388413,1,-1,1.0,0.0,0.0,0.0,2575
0.675467853379,0.358906676536,-0.0685573111893,-0.496217015009,1,-1,1.0,0.0,0.0,0.0,2576
-0.491361228601,0.0353997749444,-0.638980346105,0.00999732514919,1,-1,1.0,0.0,0.0,0.0,2577
1.92990406464,0.414227256867,0.603277024162,0.511991752234,1,1,0.0,0.0,1.0,0.0,2578
-0.55120311797,-0.316344340192,-0.241453038713,-1.06593104733,1,-1,1.0,0.0,0.0,0.0,2579
-0.62349422245,0.664224622633,1.00615708811,-0.156317146395,1,-1,1.0,0.0,0.0,0.0,2580
2.08839094195,1.01500496554,-2.64607183764,0.137816390676,1,1,0.0,0.0,0.0,1.0,2581
-0.156102630599,0.199275529501,0.852186763268,-0.51790653665,1,-1,1.0,0.0,0.0,0.0,2582
-0.62242159219,0.469706815896,1.09821694603,0.949696506315,1,-1,1.0,0.0,0.0,0.0,2583
0.00534694780526,-0.0901620022979,0.510554445784,-0.514743224259,1,-1,1.0,0.0,0.0,0.0,2584
-1.0156619258,0.617585454033,-0.502624034327,0.998239661057,-1,1,1.0,0.0,0.0,0.0,2585
-0.491821593155,-0.0218579935677,-0.419573894834,-0.0409923405678,1,-1,1.0,0.0,0.0,0.0,2586
0.064425694697,-0.164764504614,0.352992718054,-0.713514541567,1,-1,1.0,0.0,0.0,0.0,2587
1.73237410622,1.44576733851,0.131376879285,-0.759620733657,1,-1,1.0,0.0,0.0,0.0,2588
-0.213825739287,0.00185290489097,0.673895340127,0.97727330247,1,-1,1.0,0.0,0.0,0.0,2589
2.30419385587,-1.44707012683,0.849213543541,-0.689549513698,1,1,0.0,0.0,0.0,1.0,2590
-0.733534683129,-0.158040692652,0.373886365555,1.06063589692,1,-1,1.0,0.0,0.0,0.0,2591
0.451986332693,0.0340482079008,-0.249378271273,-0.294723948434,1,-1,1.0,0.0,0.0,0.0,2592
0.092641927061,0.355575441805,1.34473645164,-0.974238129972,1,-1,1.0,0.0,0.0,0.0,2593
-0.336376902537,-0.102195126046,-0.750459818733,-0.285483232956,1,-1,1.0,0.0,0.0,0.0,2594
-0.313589886727,0.558197559038,0.887631983608,-0.548383793308,1,-1,1.0,0.0,0.0,0.0,2595
-0.695996033469,-2.63468116691,-2.19262445467,1.15272548922,-1,-1,1.0,0.0,0.0,0.0,2596
0.610334820395,0.358882819656,-0.137576614924,0.13891698355,1,-1,1.0,0.0,0.0,0.0,2597
-1.71955151535,-0.602284574225,-3.07919142026,1.45526053449,-1,-1,1.0,0.0,0.0,0.0,2598
1.97066978363,1.40190456342,0.711864904541,-0.65425270532,1,1,0.0,1.0,0.0,0.0,2599
2.04138388723,-3.81577188844,-1.26067672197,0.372852744853,1,1,0.0,0.0,1.0,0.0,2600
-0.215599371036,0.0714215618584,0.293276650335,-0.418746109506,1,-1,1.0,0.0,0.0,0.0,2601
-0.598007065066,-0.585921491654,-0.80259844917,1.26066264328,-1,-1,1.0,0.0,0.0,0.0,2602
0.805312664472,0.0905055260233,-0.214005868015,0.686761097973,1,-1,1.0,0.0,0.0,0.0,2603
0.663967744308,-5.31090266694,-3.04973978368,2.7033314953,-1,-1,1.0,0.0,0.0,0.0,2604
2.07630398709,1.98406899982,1.47743304258,-0.734699760251,1,1,0.0,1.0,0.0,0.0,2605
0.996314483375,0.691104989605,-0.529314821123,-1.73208263798,-1,1,1.0,0.0,0.0,0.0,2606
0.135351463119,1.29671623187,-0.279732219683,2.1149754384,-1,-1,1.0,0.0,0.0,0.0,2607
-0.429320337295,0.0336328258694,0.450447970535,-0.202727574173,1,-1,1.0,0.0,0.0,0.0,2608
0.536841557408,0.382061906421,0.217323632927,0.912383575345,1,-1,1.0,0.0,0.0,0.0,2609
1.41359826204,1.33889606522,0.0699527182441,-0.610000585006,1,-1,1.0,0.0,0.0,0.0,2610
0.422831556925,-0.146837511367,1.31259380867,-0.545526780825,1,-1,1.0,0.0,0.0,0.0,2611
-0.091068290734,0.119756052404,-2.64146043159,-0.662541497665,1,1,0.0,0.0,0.0,1.0,2612
-1.00657808811,0.142860392536,1.32169264818,1.79493895633,-1,-1,1.0,0.0,0.0,0.0,2613
0.776748767876,2.05238141322,-1.76157844355,-0.37653388314,1,1,0.0,1.0,0.0,0.0,2614
-0.513543632973,-0.111915041629,-0.503019836027,-0.639104524866,1,-1,1.0,0.0,0.0,0.0,2615
-0.349666801356,-0.148017593394,-0.0757132776409,-0.47272898127,1,-1,1.0,0.0,0.0,0.0,2616
2.6242333524,2.04190002303,1.96613436697,0.113379455856,1,1,0.0,0.0,1.0,0.0,2617
-0.153621327462,-0.316886193472,1.18772351608,0.628775782783,1,-1,1.0,0.0,0.0,0.0,2618
-0.0765016458831,0.13660403553,0.693461801497,-0.816960145851,1,-1,1.0,0.0,0.0,0.0,2619
1.92387638257,1.63652694927,1.7353203533,-0.472126847931,1,1,0.0,0.0,1.0,0.0,2620
0.63140657454,0.423117255337,0.419070875916,0.391168252164,1,-1,1.0,0.0,0.0,0.0,2621
-0.111059587671,-0.187409867142,1.05080085705,0.175089929145,1,-1,1.0,0.0,0.0,0.0,2622
-0.877990071393,-0.955634145476,0.0473742504411,0.863207380918,1,1,0.0,1.0,0.0,0.0,2623
0.98428952442,-2.33407793871,-2.29035404474,1.44880421671,-1,-1,1.0,0.0,0.0,0.0,2624
-0.839325836367,1.7766908715,-1.63718729509,-0.710893225511,1,1,0.0,1.0,0.0,0.0,2625
-0.830583760838,-0.0457213893116,0.399179871442,-0.10745031175,1,1,0.0,0.0,1.0,0.0,2626
0.297262142578,0.177619693034,-0.0491587633949,-0.602146208577,1,-1,1.0,0.0,0.0,0.0,2627
-0.878656319347,-0.18655555977,0.771261888233,-1.38045066845,-1,1,1.0,0.0,0.0,0.0,2628
-0.488611454951,-0.267783357632,0.193920871315,0.549011449687,1,-1,1.0,0.0,0.0,0.0,2629
1.89961653999,0.918156651061,0.741764494876,-0.805014538201,1,1,0.0,0.0,0.0,1.0,2630
0.826706082195,-0.396386172787,-1.18945227246,1.89429458621,-1,1,1.0,0.0,0.0,0.0,2631
-2.41475696029,-0.961264285011,0.520415005667,1.24098330344,-1,-1,1.0,0.0,0.0,0.0,2632
0.425251234948,0.24888128599,-0.202949449405,-0.871687973523,1,-1,1.0,0.0,0.0,0.0,2633
-0.574626995992,-0.638709603392,-1.45043788072,1.87900639874,-1,-1,1.0,0.0,0.0,0.0,2634
-0.647125445334,-0.374624863046,-0.152678785627,-0.622924576332,1,-1,1.0,0.0,0.0,0.0,2635
-0.738057581983,-0.189809865275,-0.499670307402,0.751383133997,1,-1,1.0,0.0,0.0,0.0,2636
-0.879738254296,-0.132819763988,-0.409605772073,0.644696677911,1,-1,1.0,0.0,0.0,0.0,2637
-2.13252796403,-2.03794739789,-1.97272786282,3.37376977507,-1,-1,1.0,0.0,0.0,0.0,2638
-0.0526129745534,0.284514339338,0.741342942574,-0.289955571147,1,-1,1.0,0.0,0.0,0.0,2639
-0.168546383937,0.268542855028,0.667892768976,-0.111300798911,1,-1,1.0,0.0,0.0,0.0,2640
2.19770266451,1.91537014172,1.57990735286,0.10938797059,1,1,0.0,1.0,0.0,0.0,2641
-0.0946882043265,-0.284839509778,0.666398046623,-0.821250947345,1,-1,1.0,0.0,0.0,0.0,2642
0.859483889159,-2.37112195102,0.122990868221,-0.848197271199,1,1,0.0,0.0,1.0,0.0,2643
2.48602915255,1.94665445704,1.6873467597,-0.230751736996,1,1,0.0,0.0,0.0,1.0,2644
1.28962117593,1.80963242805,0.68260484499,-0.914866088597,1,1,0.0,0.0,1.0,0.0,2645
-2.19112817032,-0.715768810737,-1.85407782735,3.54342170622,-1,-1,1.0,0.0,0.0,0.0,2646
0.700715686855,-0.077624352134,-0.266291185049,-0.070949592751,1,-1,1.0,0.0,0.0,0.0,2647
0.715079041886,-0.014374943697,-0.311091977315,-0.0697728102768,1,-1,1.0,0.0,0.0,0.0,2648
-0.724872260152,0.293374531601,0.882829242004,-0.652165561448,1,-1,1.0,0.0,0.0,0.0,2649
-0.710993947831,0.843818852196,1.06372665584,-1.31958116143,-1,1,1.0,0.0,0.0,0.0,2650
-0.0676505968669,-0.865430302785,-1.18122892483,2.27650867279,-1,-1,1.0,0.0,0.0,0.0,2651
-1.03213152236,-0.366995429558,-0.90270347314,0.957359943475,-1,1,1.0,0.0,0.0,0.0,2652
1.21636503827,-0.240827265028,-1.01614922349,2.70294506236,-1,-1,1.0,0.0,0.0,0.0,2653
-0.47848744491,-0.108695872929,-0.0580635368761,-0.499734453492,1,-1,1.0,0.0,0.0,0.0,2654
-0.555420302648,0.0163161343568,-0.889457120246,0.16309654751,1,-1,1.0,0.0,0.0,0.0,2655
-0.488563915254,0.668950548662,1.08630414319,-0.246611716454,1,-1,1.0,0.0,0.0,0.0,2656
-0.727528885119,-0.278937903383,-0.313285563982,-0.582441855327,1,-1,1.0,0.0,0.0,0.0,2657
-1.71718421318,0.174547396766,0.579329380015,1.61029298781,-1,-1,1.0,0.0,0.0,0.0,2658
0.57395987525,0.127099435347,-1.10467955601,-0.971439951552,1,1,0.0,1.0,0.0,0.0,2659
-0.554109153425,-0.349375574493,0.540872592941,-0.894613482311,1,-1,1.0,0.0,0.0,0.0,2660
-0.614780949435,0.553400119839,0.795047095316,-0.395972831736,1,-1,1.0,0.0,0.0,0.0,2661
-0.271539620916,-0.132901014915,0.155561338895,-0.490725470527,1,-1,1.0,0.0,0.0,0.0,2662
0.417447929896,0.267422246506,-0.000516544768844,-0.737837249524,1,-1,1.0,0.0,0.0,0.0,2663
1.73524443075,0.381053717336,1.45545183765,-0.602745427365,1,1,0.0,0.0,0.0,1.0,2664
-0.341132302332,-0.03687434378,-0.390969460104,-0.677205268552,1,-1,1.0,0.0,0.0,0.0,2665
-0.427106530803,-0.139189796214,-0.415321101412,0.653862074281,1,-1,1.0,0.0,0.0,0.0,2666
-0.331777102059,-0.043598409462,-0.376677910217,-0.25046309373,1,-1,1.0,0.0,0.0,0.0,2667
-0.714373694064,-0.177325550726,-0.734823162144,-0.37533782922,1,-1,1.0,0.0,0.0,0.0,2668
-0.634593884157,0.530775369357,0.914373675934,-0.663339687654,1,-1,1.0,0.0,0.0,0.0,2669
-0.490722783381,0.228294662717,-0.391787250725,0.0118020697356,1,-1,1.0,0.0,0.0,0.0,2670
0.50958872356,0.515337336063,1.19427036223,1.67778897232,-1,1,1.0,0.0,0.0,0.0,2671
-0.535209230465,-2.02176581451,-1.79076102293,-0.223345844354,1,1,0.0,0.0,1.0,0.0,2672
0.647259849613,0.30021541368,0.0934853697382,0.742761952069,1,-1,1.0,0.0,0.0,0.0,2673
0.554662019372,0.305460461491,0.0975740683561,0.243392844612,1,-1,1.0,0.0,0.0,0.0,2674
-0.860119763171,0.509866293607,0.952355120346,-0.541789108898,1,-1,1.0,0.0,0.0,0.0,2675
0.487919805401,0.17951208714,-0.0047902352126,-0.827224722204,1,-1,1.0,0.0,0.0,0.0,2676
-0.667243934542,0.321040937373,1.0514196125,-0.482980724214,1,-1,1.0,0.0,0.0,0.0,2677
-0.544873494362,-0.288055248521,-0.770298588603,-0.820577869143,1,-1,1.0,0.0,0.0,0.0,2678
1.68337856459,1.46407735253,0.324546245979,-0.195338602754,1,-1,1.0,0.0,0.0,0.0,2679
1.64014330531,-0.636042799084,1.07776158565,-0.369063236309,1,1,0.0,0.0,0.0,1.0,2680
0.573099144536,0.40716391532,0.232912245148,0.522414091275,1,-1,1.0,0.0,0.0,0.0,2681
-0.374772901703,0.269453838039,-0.467618937634,-0.093968579019,1,-1,1.0,0.0,0.0,0.0,2682
-0.57196487556,-0.157416184011,0.740966401129,-0.0184433482139,1,-1,1.0,0.0,0.0,0.0,2683
-0.348707034332,0.166549738463,-0.500893793831,-0.51781834859,1,-1,1.0,0.0,0.0,0.0,2684
-0.7496083848,0.672528536899,1.10509052406,-0.60688720461,1,-1,1.0,0.0,0.0,0.0,2685
1.20922480901,0.502885291701,-1.55454056039,1.15696235199,-1,-1,1.0,0.0,0.0,0.0,2686
-1.91129706172,-1.90435630923,0.68479080029,-0.372599204441,1,1,0.0,0.0,1.0,0.0,2687
-0.239266174299,0.164808598114,0.404434294958,-0.298469662128,1,-1,1.0,0.0,0.0,0.0,2688
0.0830542959356,0.171313608175,1.26083943546,-1.00290080202,1,-1,1.0,0.0,0.0,0.0,2689
-0.625446652794,0.643900898224,1.17863759834,-0.882883485355,1,-1,1.0,0.0,0.0,0.0,2690
1.47812274229,0.498348296647,-1.01424445444,3.67608775795,-1,-1,1.0,0.0,0.0,0.0,2691
-0.4406966293,-0.126823850381,0.387785734634,0.45686731359,1,-1,1.0,0.0,0.0,0.0,2692
0.448804355065,0.34822315807,-0.128783825045,-0.502111921344,1,-1,1.0,0.0,0.0,0.0,2693
1.34723058781,-3.54879333482,-2.527233622,-0.400738231758,1,1,0.0,0.0,0.0,1.0,2694
2.38144691912,1.23431010918,1.60731592501,0.295242746309,1,1,0.0,0.0,1.0,0.0,2695
0.450546466329,0.0675419090296,0.0302214563878,0.692887117307,1,-1,1.0,0.0,0.0,0.0,2696
-1.95163937694,-1.24198229248,-1.98166991269,1.39801570352,-1,-1,1.0,0.0,0.0,0.0,2697
-0.123757296827,-0.0451622769723,-0.362713637043,-0.880620213114,1,-1,1.0,0.0,0.0,0.0,2698
0.516550557503,0.288705136943,0.176297882645,-0.700400351671,1,-1,1.0,0.0,0.0,0.0,2699
-0.630874828548,0.00301127299072,-0.890889155265,0.167796831484,1,-1,1.0,0.0,0.0,0.0,2700
-0.538781194988,-0.13074558752,0.331926406919,-0.531669507235,1,-1,1.0,0.0,0.0,0.0,2701
-0.488949318211,-0.101647432541,0.528562683781,0.567181702792,1,-1,1.0,0.0,0.0,0.0,2702
-0.89670665204,-0.238637006338,-1.20961505745,1.34617648408,-1,1,1.0,0.0,0.0,0.0,2703
0.466232864414,0.259938595524,0.149118366746,-0.0360850508944,1,-1,1.0,0.0,0.0,0.0,2704
1.00515682004,0.726110460245,0.696599832455,2.63670088416,-1,1,1.0,0.0,0.0,0.0,2705
-2.11129197144,0.675953236963,-0.599926324121,1.3279206349,-1,-1,1.0,0.0,0.0,0.0,2706
0.451584170634,-4.09492699701,1.00035334688,-0.43835118644,1,1,0.0,0.0,1.0,0.0,2707
-0.212151695976,0.0772418749103,0.450216203977,-1.0008357536,1,-1,1.0,0.0,0.0,0.0,2708
0.552148765286,-0.224824004634,0.721369265755,-0.869572164326,1,-1,1.0,0.0,0.0,0.0,2709
-0.62714560026,0.59106326408,0.889927666521,-1.01586682886,1,-1,1.0,0.0,0.0,0.0,2710
0.560138477926,0.439634059238,0.319193187856,-0.628763931696,1,-1,1.0,0.0,0.0,0.0,2711
-0.459847408306,-0.19004389733,-0.605681625453,0.101567008394,1,-1,1.0,0.0,0.0,0.0,2712
-0.570171859354,-0.0885765659888,-0.301591971259,0.090268333798,1,-1,1.0,0.0,0.0,0.0,2713
0.530771622536,0.139981816263,-0.287457128617,-0.501210490135,1,-1,1.0,0.0,0.0,0.0,2714
0.13983580598,0.130803135262,0.774370098861,0.758429885905,1,-1,1.0,0.0,0.0,0.0,2715
-0.432849601339,-0.189321741233,-0.695564330393,0.826869924184,1,-1,1.0,0.0,0.0,0.0,2716
0.792487697105,0.114918560101,-0.119555458936,-0.765649537629,1,-1,1.0,0.0,0.0,0.0,2717
-0.957754604824,-0.693047775395,0.787688066346,1.02858890793,-1,1,1.0,0.0,0.0,0.0,2718
-0.870826199448,-0.847467416654,-1.04139646544,-1.24487652258,-1,1,1.0,0.0,0.0,0.0,2719
1.51500866258,-0.948564583399,-1.3006760242,2.69830945938,-1,-1,1.0,0.0,0.0,0.0,2720
-1.85556051925,-0.125256260076,-0.158146902875,1.97904204783,-1,-1,1.0,0.0,0.0,0.0,2721
-0.479675195621,0.0868517933035,-0.408919498545,-0.970506731509,1,-1,1.0,0.0,0.0,0.0,2722
0.600781279883,0.495435576653,1.12248054261,1.46980734031,-1,1,1.0,0.0,0.0,0.0,2723
0.515609336415,0.281822196892,-0.0845029336945,-0.900474722271,1,-1,1.0,0.0,0.0,0.0,2724
-0.537379206834,0.613477862526,0.929044001429,1.01358936677,1,-1,1.0,0.0,0.0,0.0,2725
0.601436581087,-1.47394771334,-1.7833316896,3.58291257354,-1,-1,1.0,0.0,0.0,0.0,2726
-0.338598166944,-0.0412853681675,0.249992462003,0.410700967827,1,-1,1.0,0.0,0.0,0.0,2727
-0.437726819898,0.0174582175134,-0.585805129892,-0.760661724579,1,-1,1.0,0.0,0.0,0.0,2728
2.4697938339,0.873195816964,1.95448064011,-1.0205023951,1,1,0.0,0.0,1.0,0.0,2729
-0.112322278984,0.0366596986917,-0.442289156975,-0.160903488108,1,1,0.0,0.0,1.0,0.0,2730
-0.0310374690302,-2.13446595307,-0.203444716552,1.32742705369,-1,-1,1.0,0.0,0.0,0.0,2731
0.42069228229,0.327340160709,-0.162766521063,-0.947806686927,1,-1,1.0,0.0,0.0,0.0,2732
0.122095339419,0.288149927016,0.884664135125,0.200578178887,1,-1,1.0,0.0,0.0,0.0,2733
-0.881296119943,0.378734814437,0.836992898179,-0.798621647078,1,-1,1.0,0.0,0.0,0.0,2734
-0.796454475181,0.726283513632,0.669551805474,0.074778273654,1,-1,1.0,0.0,0.0,0.0,2735
-0.774891933137,0.591139140747,-1.65802078455,1.50833783716,-1,1,1.0,0.0,0.0,0.0,2736
-0.548111548152,-0.165567131734,-0.533944644478,0.113869818557,1,-1,1.0,0.0,0.0,0.0,2737
0.0913332399466,-0.159441051802,0.751004646095,-0.861569039274,1,-1,1.0,0.0,0.0,0.0,2738
-1.07677795656,-0.787343558138,-2.18180524876,3.62952264852,-1,-1,1.0,0.0,0.0,0.0,2739
0.626453384183,0.468513749553,0.316729028481,-0.718694647111,1,-1,1.0,0.0,0.0,0.0,2740
0.140191093592,0.885392446265,-3.28467736538,2.01452011801,-1,-1,1.0,0.0,0.0,0.0,2741
0.4838301333,0.394299242116,0.139406754035,-0.949658450421,1,-1,1.0,0.0,0.0,0.0,2742
-0.596934364292,0.082048488704,-0.228851876577,-0.103283633901,1,-1,1.0,0.0,0.0,0.0,2743
-0.761255386178,0.0153673758823,-0.442520223654,-1.08741499706,1,-1,1.0,0.0,0.0,0.0,2744
-0.183330575768,0.0236404587014,0.923948397998,-1.06183839355,1,-1,1.0,0.0,0.0,0.0,2745
0.626917266178,0.602693652479,1.41346587234,1.48427455494,-1,1,1.0,0.0,0.0,0.0,2746
-0.356678290005,-0.094313552041,-0.466824528959,-0.433896104803,1,-1,1.0,0.0,0.0,0.0,2747
-0.0476971551205,1.0345769998,-0.497699852128,-1.05783533535,1,1,0.0,1.0,0.0,0.0,2748
1.57436011459,-1.68165941772,-0.879602533108,-0.82671040437,1,1,0.0,0.0,1.0,0.0,2749
0.552643184133,0.403115564883,0.111680122586,0.583577239564,1,-1,1.0,0.0,0.0,0.0,2750
0.687991589256,0.326556459979,-0.0330464268,-0.913367194835,1,-1,1.0,0.0,0.0,0.0,2751
1.81035701396,-3.66234405362,-2.59848876506,1.21292494422,-1,-1,1.0,0.0,0.0,0.0,2752
1.47102506935,1.3422712515,-0.159120658843,-0.781475667505,1,-1,1.0,0.0,0.0,0.0,2753
-0.730072612735,0.53130583037,1.08319377087,-0.503554379159,1,-1,1.0,0.0,0.0,0.0,2754
-0.33026434886,0.0520835663482,-0.635162746913,-0.790034640506,1,-1,1.0,0.0,0.0,0.0,2755
-0.459456649216,0.20357653157,-0.420876045501,-0.737462119934,1,-1,1.0,0.0,0.0,0.0,2756
-0.53469993797,-0.321255951088,-0.0116436861056,-0.323579294347,1,-1,1.0,0.0,0.0,0.0,2757
0.417520097664,0.47016259429,0.0513149722601,-0.215719236444,1,-1,1.0,0.0,0.0,0.0,2758
1.02646516588,-1.25285371061,-2.70961987204,1.2566009444,-1,-1,1.0,0.0,0.0,0.0,2759
-0.218572746809,0.087076752969,-0.241473445557,0.145357153484,1,-1,1.0,0.0,0.0,0.0,2760
2.62748254957,-0.76511886933,-0.453763494079,-0.318597850255,1,1,0.0,0.0,1.0,0.0,2761
-0.663232944603,-0.297024417113,-0.360793602077,-0.253784910149,1,-1,1.0,0.0,0.0,0.0,2762
1.03227842015,-0.386798812839,-0.247146550168,-0.7196750603,1,1,0.0,0.0,1.0,0.0,2763
-0.586874303626,-0.175388926861,-0.623615739794,0.663832254307,1,-1,1.0,0.0,0.0,0.0,2764
0.463608456235,-0.157830601254,-0.915804990819,1.12475476154,-1,-1,1.0,0.0,0.0,0.0,2765
-0.429578518983,-0.0412652333659,-0.403443527894,0.0624088873515,1,-1,1.0,0.0,0.0,0.0,2766
-0.677565601939,0.690056551538,1.13446314852,0.981448349808,1,-1,1.0,0.0,0.0,0.0,2767
-0.443182575253,0.0297378657089,0.302485478901,-0.563404399778,1,-1,1.0,0.0,0.0,0.0,2768
-0.740178522267,-0.0868923760368,-0.391705516358,-0.535943140556,1,-1,1.0,0.0,0.0,0.0,2769
1.18705702748,-0.670956533961,0.73509105811,-0.82944063716,1,1,0.0,0.0,1.0,0.0,2770
-0.211401425755,0.581654758519,0.172574892507,-0.0514401332976,1,-1,1.0,0.0,0.0,0.0,2771
-0.145065827399,0.293578462352,0.543032574585,0.618143694833,1,-1,1.0,0.0,0.0,0.0,2772
-0.945485588759,-0.164975234247,-0.626357388576,-0.468136480867,1,-1,1.0,0.0,0.0,0.0,2773
